Actual,Predicted
4,4.414347
6,5.1040263
4,5.4486
21,23.391203
12,19.725576
28,21.613274
27,22.647184
12,19.805794
24,20.354116
23,22.488173
22,21.280708
6,17.178556
6,16.17436
13,14.026667
15,12.620412
24,12.988082
17,15.255319
16,17.150757
14,17.319887
12,16.660583
10,13.938376
17,13.930217
7,12.240948
15,12.432553
14,12.823257
28,16.225977
12,15.187137
20,17.656885
19,18.347363
14,18.337734
9,14.731767
6,13.686105
9,11.776226
8,9.831631
18,10.531631
14,11.29264
27,15.568662
21,18.40535
39,22.456549
19,24.173647
33,27.732122
21,26.488363
21,26.525604
14,21.513882
26,23.086882
34,23.040777
23,23.41416
19,22.964365
28,25.6643
31,26.614979
20,23.835733
23,23.788916
23,24.65011
24,23.961842
19,21.531475
27,22.985878
12,20.799925
29,22.026503
9,18.918747
14,17.82556
22,16.917112
20,18.492065
22,16.999674
16,18.392902
25,20.723764
21,20.540222
22,21.052122
27,22.115078
22,23.470743
14,21.284845
23,21.555294
5,18.192698
9,14.896557
13,14.3072815
21,14.187079
14,13.138818
27,16.659231
18,18.594545
18,19.42774
16,18.224516
30,21.54658
26,21.468765
19,21.614206
22,22.542185
15,22.378477
10,18.414806
11,15.412566
27,16.929186
26,17.664787
24,19.458914
14,20.241903
24,22.777174
16,20.559202
24,20.266737
24,20.1592
9,19.245178
13,17.007025
2,14.357906
13,12.043234
16,10.635615
12,11.146728
27,13.922736
23,18.027754
29,21.323133
10,6.613999
11,7.5720906
15,7.480225
5,8.538667
11,10.334571
10,10.318283
9,9.888015
14,9.744198
8,10.297322
10,10.051812
15,11.025027
6,10.470082
19,11.511914
14,12.705075
6,11.948115
8,10.564057
8,10.942027
14,9.904996
11,9.370409
5,9.152375
8,9.276686
5,8.63611
0,5.883667
5,4.6663103
10,5.6632657
1,4.2519736
8,4.8843675
6,6.008735
8,6.690556
3,5.263413
2,5.478997
8,5.4325194
10,6.247245
8,6.2511506
5,6.6722755
22,10.673136
5,10.154251
7,9.649211
0,7.9621577
8,8.712403
0,4.3653564
0,3.3334565
9,9.367194
14,11.1827135
6,11.08072
7,9.962057
12,10.314205
8,10.102718
5,8.16046
6,8.287149
0,6.9535537
22,8.738683
14,9.960103
9,10.790389
7,10.718816
6,11.70121
6,8.793143
3,6.4237328
7,6.202262
0,4.883598
2,4.213723
4,3.807821
11,8.197469
20,10.958259
9,11.064712
18,12.7827
16,15.102903
12,15.270691
9,13.036111
21,15.424242
9,13.660716
17,13.873465
11,13.608173
7,13.135743
19,12.772777
10,12.958771
11,11.718347
14,12.22959
10,12.812738
8,10.513997
11,10.691876
16,11.6708975
8,10.592328
5,9.712093
6,9.290484
6,8.217608
19,8.757859
5,8.163268
8,8.665616
6,8.756501
10,9.691722
3,6.600248
13,8.209965
10,8.746547
7,8.944502
3,7.512169
3,7.5039177
3,5.467665
8,5.074071
3,4.229332
2,3.982307
0,3.7139611
6,2.304862
0,2.289844
5,2.4271078
4,3.258511
2,3.7689404
5,3.543281
12,6.063398
10,6.9965158
7,7.5033393
8,8.694528
10,9.668093
13,9.962261
10,10.083932
10,10.636205
10,11.057361
7,10.527699
11,10.015379
4,8.775037
3,7.4178953
0,5.469664
2,4.5458384
7,3.697851
2,3.2501698
2,3.1667795
4,3.9722323
0,3.499612
2,2.3501797
2,2.386118
8,3.6491206
4,3.6246936
2,3.9224703
7,4.9310017
4,5.217891
8,5.33198
2,4.965869
0,9.519992
14,8.876158
8,8.386754
11,9.118888
11,8.477994
5,9.588834
4,7.4924507
13,8.503244
16,9.596201
8,8.986511
3,8.529294
14,10.553577
14,10.818814
7,8.955589
10,9.428143
15,11.862588
3,9.698079
6,8.063244
3,7.3362794
8,6.868229
8,5.5708876
2,5.3703113
12,6.6623774
4,6.812791
3,5.796763
10,6.0991654
3,6.3480244
11,6.0529222
12,7.5273633
11,9.15759
6,8.440566
7,9.213506
7,8.466183
12,8.640895
12,8.82035
8,9.144102
9,9.556728
5,9.150495
3,7.3715672
8,6.5245557
15,7.867437
6,7.2195234
19,12.348052
12,13.388268
15,13.772948
3,12.193854
0,9.85063
2,6.6879296
6,5.6709433
1,2.6117136
0,1.9061611
13,4.850766
13,7.05834
0,5.840612
10,7.6222315
5,8.589157
29,11.93983
0,9.487375
21,13.3941765
9,13.088403
3,12.651571
6,7.8729954
4,8.588853
4,5.189022
8,5.145085
5,5.5075297
10,6.3686533
0,5.6917787
5,5.8945336
6,5.4220185
7,5.884938
3,4.470879
24,9.28012
15,11.1011915
5,10.939245
12,11.962657
8,12.852597
5,9.115489
3,6.9143834
14,8.602726
4,6.98791
2,5.77704
19,8.838666
4,8.997662
5,5.0155787
3,5.3086467
0,4.8760357
4,4.331049
2,3.43222
7,3.8371577
2,3.591642
10,5.8405404
8,6.725557
0,6.315985
4,5.5845275
2,5.5976596
0,3.4081407
4,2.530156
0,2.518604
2,1.9018062
2,1.8968935
4,2.9156628
10,4.269295
4,6.7367253
7,5.670693
6,6.102483
4,4.8520594
0,4.373116
10,5.4799285
7,5.525272
6,5.497992
7,6.088446
12,8.57545
0,6.6440673
2,5.565117
8,6.0976615
4,5.5974927
2,3.5985363
2,4.0888844
18,21.986109
21,23.666773
20,23.744505
25,22.530226
12,19.220013
25,20.539692
19,20.06967
18,19.719213
18,18.20399
16,19.027258
14,16.936504
9,15.029634
23,16.049124
17,15.975222
34,19.643423
15,19.740164
12,20.368683
17,19.216822
22,20.184938
18,16.805567
22,18.292198
24,20.53736
18,20.674095
20,20.310278
14,19.609762
22,19.550024
23,19.537256
24,20.81477
19,20.613539
24,22.610575
17,21.497866
23,21.473516
14,19.416464
24,20.304003
30,21.500765
11,20.318068
16,18.89353
27,21.484865
16,19.952553
24,18.872087
15,19.726286
20,20.572573
26,20.345232
16,20.387985
19,19.353449
14,19.252743
16,12.345464
19,13.675245
2,12.686276
15,13.877156
13,12.962768
9,11.573862
9,9.446747
10,11.031759
13,10.61158
12,10.436078
9,10.497674
10,10.721275
19,12.566374
14,12.745268
5,11.394189
9,11.361941
4,10.238868
22,10.861194
8,9.677372
25,13.720698
8,13.456603
12,15.050497
11,12.788503
15,14.141614
12,11.467484
5,10.928758
4,9.2580385
10,9.089623
24,10.939829
16,11.737979
10,12.842917
3,12.630934
6,11.836888
10,9.091176
18,9.523691
0,7.456066
9,8.824416
13,10.186889
3,8.784491
7,6.7768197
21,10.89936
13,11.512755
11,6.962203
15,7.5601463
11,9.396477
11,10.382039
17,13.412212
11,13.320661
12,12.685273
7,11.960782
9,11.549523
7,9.4810705
18,10.861856
15,11.36535
2,10.250334
12,10.84651
9,11.326022
17,11.104007
16,11.455155
13,13.731849
10,13.32469
22,15.900051
19,16.206823
26,18.08844
19,20.494833
24,22.831692
11,19.27656
21,18.352499
31,20.984667
18,20.631731
5,16.917631
18,18.298386
3,14.829863
9,10.403371
22,11.266389
19,13.940766
21,14.559191
22,18.300816
3,17.066168
14,15.519563
21,16.051683
16,15.109248
29,16.473963
14,18.698393
16,19.130484
8,16.527472
27,18.646276
18,16.515764
9,15.482276
10,14.17216
27,18.109972
9,14.559189
15,13.966824
17,15.5693245
17,17.11478
7,13.023265
20,15.275936
13,14.896482
20,15.484386
13,14.658032
8,14.785292
16,13.884865
13,13.89445
10,11.92151
13,11.952928
22,14.792787
15,14.730407
13,19.136618
22,18.550179
16,14.871104
26,16.770569
35,22.264673
30,25.721663
25,26.307207
34,30.043558
25,29.858812
36,29.857792
19,27.593401
25,27.54381
40,28.795362
17,27.144018
24,24.875242
12,23.668201
22,23.186972
31,21.075895
26,23.01719
32,24.580593
30,27.940248
32,29.904846
29,29.754313
26,29.603891
31,29.514578
36,30.751541
22,28.696857
24,27.457024
18,25.89096
42,27.987753
0,3.7253122
0,1.7277422
0,1.1964433
0,0.44302058
7,1.7770133
0,1.7756181
7,3.3076615
4,4.160383
7,5.658704
7,5.6613584
0,5.6524096
0,4.137853
3,3.9712489
0,2.4398408
5,1.8239664
0,1.8225766
3,2.479474
7,3.3964372
3,4.0115156
16,6.373947
4,7.121024
6,7.8052897
8,8.059797
10,13.51628
21,16.006989
22,18.793335
13,17.703604
12,15.463859
4,14.424108
12,12.640821
8,9.919838
23,11.802381
22,13.768306
13,15.534139
9,14.985474
12,15.67315
2,11.3986845
12,9.396455
14,9.630329
10,9.798352
15,10.400971
13,12.714763
1,10.482345
4,8.54954
5,7.5761695
6,5.9280944
0,3.4159908
7,4.657967
10,5.807034
11,6.946166
7,7.024056
7,8.383823
16,10.13206
15,11.06037
22,13.324461
24,16.732594
15,18.335955
18,18.709867
12,18.14788
10,15.727959
9,12.798007
15,12.666946
15,12.096266
19,13.5379
25,21.601145
21,20.598135
16,21.093023
16,19.57344
9,17.369616
18,15.996926
27,17.183664
28,19.586802
30,22.38893
29,26.568266
26,28.228033
20,26.887854
21,25.472338
15,22.43771
40,24.40137
21,23.404213
13,21.907003
28,23.245966
19,24.027231
19,19.946016
18,19.36122
20,20.792435
6,16.454792
25,17.721369
28,19.567541
15,18.95745
41,23.312773
10,24.025618
23,23.59184
17,21.172201
16,21.313934
14,15.831956
11,16.131773
10,13.4358835
22,14.585055
20,15.4220915
13,15.060641
29,18.635824
21,20.90521
25,21.524233
17,20.93258
19,22.360037
19,20.386927
14,20.354965
18,19.083612
18,17.69932
34,19.607283
16,20.093884
24,22.010748
18,21.835592
17,21.587996
28,20.392733
17,20.48525
26,20.986382
25,22.529638
22,23.471941
32,24.169462
33,27.406492
41,30.35983
16,28.486786
8,25.79637
21,23.643068
32,23.495375
22,19.638348
24,21.312922
11,21.875654
24,22.505476
16,19.179588
14,17.568098
19,16.52217
25,19.347418
25,19.539526
17,19.829912
26,22.30921
19,22.384577
21,21.46218
26,21.674456
2,18.729425
20,17.58779
6,12.323045
6,10.230935
11,10.355785
13,11.242381
17,10.862941
8,11.100391
23,14.623754
12,14.910159
11,14.500566
14,13.991052
5,13.487
10,10.898529
8,9.995061
7,9.134297
18,9.91823
16,12.278947
14,12.987754
12,13.737517
6,13.60387
6,11.170845
30,13.996522
21,15.447934
9,14.89359
13,16.23377
14,17.830492
23,16.248655
14,14.850189
18,16.774527
8,15.765281
17,16.333439
12,14.186329
16,14.403929
14,13.616392
20,16.094402
23,17.321173
4,15.65516
12,15.061306
2,12.551972
14,11.343883
16,9.9650545
10,11.262297
10,10.870273
3,11.090556
6,9.608754
11,7.7048764
10,8.513505
14,9.538846
9,9.90307
16,12.267126
7,11.308314
12,11.78833
14,11.697955
6,11.22075
7,9.327561
3,8.668334
5,7.2270083
8,6.087119
9,6.613022
5,6.1686635
12,7.974714
12,9.487903
7,9.295196
5,8.569812
10,9.582291
13,9.682662
8,8.795637
13,9.922509
8,10.40522
9,10.26405
3,8.3378935
4,7.4895616
4,5.5823636
35,11.1048765
15,12.171472
5,12.588253
6,12.975154
6,13.443557
7,7.802687
15,7.798932
18,10.382355
30,32.305714
29,31.155085
19,29.240713
29,27.283632
19,25.178894
41,27.345268
16,24.627424
27,26.180262
26,25.559526
22,26.143282
37,25.27883
26,27.24928
27,27.217371
4,22.933601
30,24.544188
26,22.38547
16,20.414637
35,22.176916
29,27.072786
32,27.468187
11,24.532618
24,26.184013
43,27.718897
35,28.855474
27,28.009275
25,30.716852
27,31.28518
27,28.088999
41,29.480034
18,27.751883
30,28.899502
12,25.855185
25,25.531168
4,8.667246
17,8.436824
15,10.128134
23,12.937223
11,13.833904
20,17.05151
16,17.068888
30,20.165564
16,18.733742
14,19.286013
23,19.819849
10,18.502726
26,17.58321
10,16.435528
12,16.149206
16,14.773858
19,16.601427
3,12.132797
26,15.1526785
25,17.77078
24,19.391975
5,16.658735
22,20.559387
2,15.897128
24,15.559669
5,11.693341
18,14.384539
20,13.760509
12,15.70469
16,14.162755
4,14.037662
20,14.290879
13,13.079528
14,13.5612135
19,14.145907
18,16.897106
29,18.679655
15,9.288087
11,8.34426
12,10.293758
14,11.524068
0,10.8043785
10,9.841846
0,7.532165
8,6.685252
9,5.715633
9,7.513234
17,8.973193
0,8.954682
14,10.213617
6,9.579078
7,9.066292
13,8.271556
0,8.280736
8,6.9719644
13,8.397513
5,8.058572
6,6.575382
2,7.06299
5,6.5487285
0,3.8853347
2,3.2709267
0,2.0484047
16,4.9264927
5,4.9890804
8,6.7020583
12,8.594748
6,9.761634
8,8.280177
2,7.445714
10,7.822552
0,5.4099545
11,6.3427873
5,5.5811477
4,6.0243697
8,5.637611
14,8.466465
5,7.36147
0,6.468253
0,5.7136445
7,5.519177
24,7.58336
7,7.182636
2,7.293814
0,5.3470197
10,6.153148
5,5.474808
0,3.939699
2,3.8058043
2,4.2455792
6,3.357875
3,2.9113762
4,3.836183
7,4.829388
2,4.8393397
2,4.0115094
9,5.2179203
9,6.203626
0,4.922293
7,5.9585233
2,5.9820056
8,5.8446136
10,6.06949
4,6.8042855
26,27.341661
11,24.373648
18,20.629099
27,20.99457
28,21.506317
35,23.31915
15,24.14684
20,24.622744
23,23.91163
13,20.870739
29,19.87167
24,21.696936
26,23.066542
21,22.624788
24,24.785131
19,22.633596
21,22.067738
23,21.470358
19,21.14954
37,23.846975
35,27.00324
28,28.363583
26,28.936773
26,30.246527
29,28.483492
25,26.549309
20,24.945978
13,22.352968
15,20.182905
19,18.301512
20,17.315304
12,15.753362
12,15.568686
25,17.588488
27,19.193285
13,17.745955
31,21.513746
32,25.523233
19,24.337038
26,24.108679
14,24.272028
36,25.411938
22,23.398764
28,25.206469
19,23.88207
2,2.1701272
4,2.916625
2,3.3980532
4,4.3634267
0,2.88898
6,3.8156135
2,3.6319828
0,2.9222054
0,1.8699116
2,2.3579626
2,1.4228216
4,1.9095168
6,3.4261837
2,3.8555179
8,5.0816483
2,4.9552364
11,6.2317805
10,10.894019
2,7.8174987
5,6.450251
7,6.2192082
22,9.103737
11,9.230426
31,14.957068
8,15.492253
16,17.248812
16,16.315542
2,14.532731
11,10.572404
0,9.095639
7,7.454371
11,6.47704
10,7.967403
11,7.887445
3,8.447602
5,8.012533
10,7.7289457
4,6.5374084
5,5.413217
7,6.354325
9,7.1225243
2,5.6656036
2,5.4118505
10,6.583575
3,5.69432
9,5.812485
2,5.8551188
7,6.838428
5,5.7927427
6,6.347386
3,5.188591
3,5.3405075
7,5.3377786
8,5.8084073
0,0.74479
0,0.21540561
5,1.1466544
5,2.2134118
3,2.8531628
0,2.8046508
2,3.2977257
2,2.6677642
0,1.6499157
0,1.0471177
1,1.2249901
0,0.83449036
3,0.97172177
0,0.95705444
0,0.89602286
0,0.73665684
0,0.7055733
10,12.832768
8,12.168845
9,9.568878
17,10.2528105
8,10.742837
6,9.891681
10,10.256827
12,10.804919
15,10.519094
12,11.201924
6,11.244878
6,10.440179
11,10.302471
18,10.78052
2,8.6769705
14,10.39522
12,11.527505
2,9.600333
19,9.819777
9,11.312959
6,9.665366
10,9.3419695
13,11.643903
12,10.355835
6,9.835574
17,12.0854435
8,11.714051
19,12.808755
16,13.523644
14,15.078934
13,14.29562
6,13.854695
13,12.877942
11,12.034778
10,11.260371
15,11.54037
15,13.286115
17,13.838395
14,14.430426
10,14.477403
9,8.195465
10,8.855393
8,9.21243
12,9.456405
18,11.259776
11,11.659727
6,10.81684
13,11.878437
18,13.006437
9,11.210692
5,10.00412
9,10.647841
2,8.385479
2,5.3152714
12,5.9272237
5,5.9596777
5,5.2154613
17,8.149524
5,8.697346
2,6.673303
0,5.761981
11,6.7871447
15,6.4365854
5,6.4326158
5,7.0097604
2,7.343244
5,6.3153596
4,4.1150875
12,5.558126
2,4.972178
6,5.726993
19,8.561367
8,9.451291
14,9.7850065
5,10.453647
9,13.265677
28,16.976147
28,16.933294
14,16.217354
11,17.49373
11,17.946377
3,13.11852
33,14.072978
39,19.114592
25,21.87794
28,25.130695
17,27.920519
28,27.113657
11,21.460684
24,21.335173
34,22.618093
32,25.486525
15,22.857183
16,23.809904
17,22.312408
35,22.488249
10,18.165358
3,15.753731
14,15.366793
25,17.06059
21,14.181602
13,14.776246
8,15.810768
36,20.237276
19,19.113588
28,20.625763
23,22.721462
28,26.465763
18,22.813723
28,24.525131
12,21.366362
19,20.418432
20,19.020956
16,18.64181
7,14.38783
12,14.305655
0,0.88218147
0,0.8877998
0,0.867199
0,0.13391733
9,1.9518019
5,3.1185064
0,3.117887
3,3.7025054
0,3.5772781
3,2.4192634
3,2.0203178
6,2.8389657
0,1.6180068
7,3.141453
9,5.1422353
3,3.4951115
7,4.463104
0,4.492969
0,3.8547866
6,3.5576377
1,3.0711198
0,1.4747556
0,1.4354631
6,2.763556
0,1.4081922
10,3.627015
5,4.7781024
5,5.8629255
0,4.586414
0,4.578489
7,3.9874084
3,3.5343788
4,3.1859443
5,4.1861877
8,5.737058
0,4.3088408
8,5.389363
10,6.7704234
0,5.879194
4,5.0420647
22,9.296311
9,9.26234
6,5.64423
8,6.927008
8,8.128608
5,6.431304
4,6.8534203
7,6.9678574
7,6.583875
7,6.2314014
12,7.782466
5,7.932247
10,8.599397
3,7.865547
5,7.6123824
0,5.037102
2,4.537249
2,2.7048733
5,3.0450277
5,2.939752
4,3.8061008
5,4.303624
1,4.1314864
0,3.0879524
0,2.069314
0,1.1411388
2,0.8943174
2,1.1789649
1,1.520427
0,1.5086082
10,3.497928
10,5.1305385
8,6.32161
8,7.7531505
3,8.184083
5,7.217345
4,6.1018376
0,4.4308515
8,4.396842
6,5.0193677
4,4.8167887
6,2.6461687
2,3.1118565
13,5.2578573
10,6.40803
13,8.859437
4,5.951321
2,5.0760617
6,5.137503
6,4.607804
11,6.042998
12,7.5759625
2,7.4159226
12,8.629151
4,8.153411
2,6.3865895
7,5.5642123
10,7.2303996
7,6.3128047
2,6.015798
6,6.688477
0,5.1787343
5,4.1136107
4,3.5184288
6,4.307342
6,4.3597045
8,5.886747
5,5.88121
10,7.0105166
6,7.109287
5,6.909079
7,6.7310586
5,6.8851724
6,6.1676974
7,6.285531
5,6.3734627
10,7.0513883
5,6.9495006
0,5.6477804
7,5.807175
2,5.2078347
9,5.943581
8,6.378142
7,6.621444
13,11.123368
8,11.115024
16,11.138461
16,13.337676
18,14.532058
8,13.522244
20,15.974571
9,14.506389
23,15.756211
8,13.708463
13,14.684844
10,12.650831
7,12.296237
12,10.001946
18,12.07724
15,12.499915
16,13.731044
21,16.560959
8,15.780646
17,15.583251
18,16.192387
19,16.678713
14,15.234559
18,17.22489
14,16.659334
21,17.284521
9,15.335184
15,15.468228
16,15.165002
25,17.308817
12,15.464301
13,16.236433
25,18.355097
28,20.69189
12,18.082443
17,19.131353
10,18.521135
10,15.495466
11,12.143989
25,14.865553
11,13.670615
23,16.402845
7,15.837749
7,15.11906
19,25.15674
37,27.437143
25,27.139322
34,27.6232
11,25.09683
24,26.136179
24,23.505442
23,23.245142
31,22.786142
25,25.52306
31,26.878302
17,25.49444
16,24.094181
29,23.560694
32,24.963167
31,25.043589
16,24.776989
31,27.613773
33,28.390928
36,29.092827
35,29.769587
31,32.780502
42,34.9788
33,34.985622
33,34.48742
25,32.644806
23,31.1141
18,26.329885
35,26.775948
32,26.641075
18,25.136934
12,23.004318
37,26.827765
18,23.44236
19,20.813334
29,23.115341
18,24.266413
20,20.883278
28,22.830454
23,23.639322
28,23.417032
13,22.520632
25,31.878046
27,31.375502
29,28.936586
34,28.288431
32,28.86349
31,30.01863
20,28.618963
33,29.495016
51,32.574642
34,32.787163
26,31.913914
31,33.972275
35,34.337143
30,30.247465
31,29.994488
20,28.59561
34,29.209354
12,24.742487
41,27.096102
16,23.845015
38,27.74563
31,27.069536
18,28.260574
14,22.985327
41,28.0617
22,24.86588
40,26.607477
30,29.028425
34,32.80266
22,29.191269
22,28.910173
34,27.716791
15,24.600529
36,25.079077
34,27.562351
28,29.054255
40,30.423105
39,34.983864
19,31.70187
21,29.22619
18,16.685312
2,14.033733
9,14.253104
14,10.479079
11,10.857097
15,10.251084
2,10.298759
2,8.924684
5,7.002401
9,6.6758347
13,6.312012
7,7.2443614
13,9.586444
19,12.493192
22,15.077576
12,14.805247
16,16.679459
20,17.94821
17,17.380026
8,14.649983
15,15.354092
45,21.021029
12,19.476719
7,17.580412
4,16.656576
8,15.132084
11,8.521668
19,9.891105
18,11.943635
6,12.488605
19,14.725869
12,14.746508
17,14.350716
15,13.704457
6,13.598125
8,11.365234
8,10.756692
12,9.670415
19,10.5904045
20,13.541071
17,15.399535
13,16.270687
4,14.804877
10,9.67342
5,8.161153
5,8.706014
2,5.7385488
9,6.98033
6,6.1228538
2,5.3913965
3,4.872109
3,5.01751
0,2.9583423
10,3.7897587
8,8.532712
7,7.3336406
6,6.0978045
7,6.233248
2,6.096661
5,5.52007
2,4.546414
8,4.8731236
9,5.180968
8,6.3241
15,8.324913
8,9.495349
4,8.748819
4,7.8519807
2,6.7242136
7,5.140117
9,5.456065
14,7.4934597
9,8.591535
9,9.977414
15,11.529112
12,12.083246
10,11.155955
7,10.693828
15,11.9034
7,10.107433
8,9.162491
10,9.225261
15,10.853465
3,8.386444
14,10.121852
13,11.136545
14,11.871727
6,10.038747
5,10.404565
2,7.7927585
8,6.8951755
13,6.7333245
14,8.300046
0,4.4460773
0,2.5217547
0,2.491745
6,3.36045
3,1.9906029
5,3.1854086
7,4.729876
2,5.120171
2,4.3006854
0,3.6916287
0,2.5581737
6,2.2107444
0,1.786252
0,1.2748544
0,1.2355123
0,1.2487004
3,0.6482593
4,1.5926484
2,2.031253
0,2.0760834
2,2.4130192
0,1.7628001
0,0.69107735
0,0.3644585
8,2.2691908
8,3.6582594
5,4.592363
7,5.9259877
12,8.111694
28,30.181177
49,33.439926
28,33.42997
21,30.441065
25,29.614136
28,29.514566
34,26.625784
22,25.332106
25,26.082804
24,26.000864
29,26.534742
28,25.26461
25,25.77944
19,24.70489
21,24.259706
23,23.030893
29,23.25379
29,24.091309
43,28.695894
27,29.7962
28,30.645132
20,29.001156
33,29.832212
31,27.499899
13,24.547678
38,26.60808
28,28.199492
40,29.51269
25,28.180882
23,30.213886
71,27.609312
20,29.137394
22,30.56022
46,33.862
26,36.007004
14,25.211864
11,23.549458
24,23.89566
11,17.165285
16,15.110964
6,13.5438175
19,15.088261
21,14.558018
30,18.285303
29,20.884254
41,27.918324
33,30.665897
22,30.81898
19,28.52201
35,29.78392
44,30.276817
20,27.916157
40,31.180191
18,31.055136
42,32.263004
23,28.384975
21,28.550407
20,24.730179
31,27.219767
31,25.075466
22,24.79082
44,29.162146
42,33.405678
40,35.14439
43,37.45668
11,7.3483806
4,4.5450673
11,6.8093324
5,7.8510795
11,8.706861
2,6.9398656
0,6.11637
3,4.4296837
0,3.39213
4,1.9299018
9,3.2690322
12,5.768479
6,6.3546424
0,6.2125535
6,6.6672654
15,7.9102063
6,6.6529565
6,6.754905
8,8.42449
2,7.6096387
14,7.4305415
13,8.817864
14,10.360129
10,10.736436
13,12.810861
30,16.054403
14,16.30113
16,16.735361
12,17.111822
17,17.92362
6,13.05541
20,14.1614485
19,14.743812
10,10.314406
16,11.552569
9,11.112591
18,13.612885
9,12.778517
14,13.578597
2,10.731364
7,10.373804
6,7.907064
17,9.572801
11,8.941222
16,11.725953
7,11.724427
3,11.158633
16,10.908584
14,11.678048
5,9.506844
8,9.721833
7,10.608693
29,13.120454
9,11.953525
11,13.054
14,14.15031
13,15.31291
15,12.51775
7,11.994878
18,13.443742
14,13.496625
10,12.893051
23,14.38434
25,18.123686
24,19.165735
19,20.213594
12,20.63551
21,20.28542
12,17.664774
16,16.2152
21,16.631243
25,17.535776
22,20.211334
16,18.114882
13,16.584188
15,18.19739
7,14.611331
11,12.535512
14,12.186925
19,13.371651
17,13.751397
11,14.533597
11,14.482563
19,15.449696
16,14.847819
16,14.627403
9,14.347853
10,14.096475
6,11.505144
15,11.307248
16,11.278125
17,12.806949
8,12.422137
12,13.656161
10,12.595944
6,10.68205
3,7.995834
17,9.994779
14,10.31736
7,9.74104
11,10.621826
6,11.133265
22,12.04874
14,12.094387
15,13.683561
16,14.725177
21,17.807774
9,15.218258
12,14.753038
5,12.726623
18,12.975999
9,10.46251
23,13.2209425
19,14.651208
0,0.881856
4,1.6251724
2,2.174892
0,2.101499
0,1.2875735
0,1.3147447
3,1.1040802
2,1.1136333
0,1.1432621
17,18.367947
14,15.921093
13,15.0514555
14,14.657625
22,15.858741
15,15.465363
14,15.481561
10,14.776412
5,12.988809
15,11.517424
12,11.009936
11,10.429277
1,8.774124
12,10.28341
6,8.455485
7,7.323053
17,8.496345
26,13.452414
6,12.1654825
12,13.342755
18,15.562694
31,18.424345
24,18.136501
17,20.424587
15,21.133987
22,21.937412
7,16.97537
17,15.590103
29,17.96029
22,19.35949
17,18.318415
23,21.659063
17,21.665556
12,18.22854
7,15.214232
21,13.491242
2,11.618386
13,12.224724
13,11.075028
0,10.081922
24,10.651012
19,14.084718
24,16.375164
14,16.503178
8,18.022787
12,15.654188
24,16.717556
14,14.741982
13,14.566867
15,15.970268
14,16.319344
18,15.092616
18,16.009161
23,18.010809
20,19.050138
20,20.255846
23,21.278482
17,20.919287
12,18.662983
14,17.420683
14,16.131144
23,16.13278
5,13.684234
15,14.329881
4,12.313088
15,12.648507
6,9.136867
12,10.555026
12,9.917558
24,13.84958
15,13.828471
12,15.131247
4,13.651444
31,25.179672
30,27.614449
21,27.26541
10,25.022543
24,23.540922
20,21.359133
20,19.321741
26,20.325392
18,21.903757
18,20.603737
30,22.589354
20,22.505548
17,20.619131
18,20.611712
32,23.413101
16,20.56663
38,24.198038
20,24.743673
13,23.671797
19,20.995562
24,22.6242
18,18.758087
14,17.605528
13,17.588005
20,17.899664
18,16.652979
30,18.931675
16,19.245863
17,20.23186
19,20.011118
14,19.257845
16,16.436274
26,18.511702
23,19.608288
22,20.093855
15,20.211218
16,20.360918
21,19.259718
9,16.465185
18,15.722844
14,15.710994
4,13.364055
3,3.23192
8,4.3693495
2,3.7167249
0,2.765637
0,2.7740724
8,3.7879853
3,2.8509874
2,2.8829987
4,3.8443098
2,4.272594
2,3.0234256
4,3.256491
4,3.6262975
8,4.5994434
16,7.308973
8,8.390523
5,8.459603
2,8.044758
2,6.8328233
6,4.903256
6,4.6176205
8,5.4639764
6,6.1634088
4,6.5490603
4,6.1211886
0,4.9131536
8,4.83865
4,4.5683618
0,3.6398835
2,3.2004466
5,4.294528
4,3.4692872
0,2.5370824
0,2.4970183
6,3.2634225
5,3.2601209
2,2.872991
6,4.220548
8,5.9755974
6,5.9448094
5,5.952943
9,7.437567
8,7.7725205
0,6.1259933
8,6.573222
0,1.7753189
2,1.6330404
5,2.171443
10,20.184
20,17.773685
23,19.56582
19,18.962248
21,18.565348
40,24.451212
16,23.478817
27,24.360529
25,25.538485
30,27.3222
33,25.94972
10,24.865274
16,22.63872
12,19.994547
2,14.414584
33,14.410184
16,15.580903
23,17.037926
10,16.633562
28,21.716705
30,21.092371
16,21.077204
23,21.05233
25,24.15817
17,22.05588
12,18.487005
7,16.830389
33,18.825697
13,12.905285
8,10.816783
10,10.497672
8,10.901773
8,9.448237
5,7.7651286
15,9.147404
8,8.863622
19,10.969028
1,9.608014
8,10.231709
11,9.508288
23,12.264777
15,11.4822645
14,14.069178
14,15.278523
19,16.79557
23,16.83363
19,17.718454
33,21.536062
23,23.235804
27,24.814367
11,22.415659
17,21.98237
18,19.042013
13,17.091364
4,12.615049
16,13.738956
12,12.651729
12,11.342248
21,13.023991
18,15.802444
9,14.399064
9,13.848135
13,13.922694
10,11.739818
20,12.038584
22,14.512778
19,16.515467
7,15.468994
8,14.995856
17,14.465608
26,15.29228
17,14.816806
12,15.814819
3,14.960006
0,8.257531
6,11.14924
1,8.669806
12,8.230243
18,9.651048
7,8.746394
5,8.458528
11,10.604281
8,9.737206
4,6.978721
8,7.0643907
13,8.704503
9,8.314916
0,6.890776
