Actual,Predicted
10,9.999143
2,1.9992019
10,9.999236
10,9.999157
17,16.99907
8,7.9990826
10,9.999102
3,2.9992375
10,9.999221
14,13.999152
16,15.999219
17,16.999073
2,1.9990559
6,5.999073
7,6.99924
4,3.999209
5,4.99926
14,13.9993
15,14.999167
13,12.999046
4,3.9988647
18,17.998978
20,19.998955
13,12.998963
14,13.998781
17,16.998787
23,22.99884
2,1.9988922
2,1.9989463
14,13.998941
8,7.9990797
12,11.999023
2,1.9991466
11,10.999079
9,8.999155
14,13.999085
29,28.998991
25,24.99889
25,24.99881
15,14.998901
18,17.99891
22,21.998724
10,9.998889
7,6.99904
7,6.9989977
6,5.9991484
0,-0.00058192015
7,6.9993463
9,8.999289
15,14.999294
4,3.9992843
2,1.9992211
8,7.999247
8,7.9992514
0,-0.00053721666
7,6.999456
1,0.9994329
17,16.999456
0,-0.0004862547
2,1.9994494
1,0.9995161
5,4.9995065
8,7.999551
4,3.9994035
12,11.999308
0,-0.0005940199
7,6.9993935
6,5.999432
4,3.999446
6,5.999446
14,13.9993515
6,5.9992337
1,0.99943453
0,-0.00065374374
4,3.9995213
9,8.999561
2,1.9995397
3,2.9993973
8,7.999524
3,2.9995522
2,1.9995824
3,2.9995174
3,2.9996266
0,-0.0003323555
0,-0.00030469894
4,3.9996762
16,15.999384
0,-0.000115692616
0,-0.00011399388
4,3.999555
0,-0.00033164024
0,-0.00023031235
0,-0.00023430586
0,-0.00026798248
0,-0.00022339821
2,1.999712
6,5.9996643
4,3.999607
0,-0.00035953522
7,6.9995313
7,6.999426
2,1.9995097
8,7.9994106
9,8.999361
0,-0.0007274151
5,4.9994774
8,7.9994044
0,-0.00047153234
0,-0.00036108494
3,2.9995656
3,2.9994903
4,3.9992824
0,-0.00044870377
2,1.9995968
0,-0.00036513805
2,1.9996706
6,5.9996324
0,-0.00038141012
0,-0.0003116727
3,2.9996128
2,1.9996047
0,-0.00034675002
0,-0.00038665533
0,-0.0003465414
0,-0.00028717518
14,13.999643
7,6.9994583
8,7.999238
16,15.999128
5,4.999121
9,8.999136
21,20.999111
9,8.998907
2,1.9991521
0,-0.0007622242
0,-0.0005993247
0,-0.00046789646
5,4.9996634
0,-0.00024104118
5,4.9996347
1,0.99963164
3,2.9994888
2,1.9996415
0,-0.00034242868
0,-0.00032263994
6,5.999673
0,-0.00033026934
9,8.999598
0,-0.00041645765
0,-0.0004454255
0,-0.00035607815
4,3.9995408
8,7.9996305
11,10.999491
0,-0.00042253733
13,12.99943
0,-0.0005713105
2,1.9994475
0,-0.00038534403
2,1.9995595
6,5.99962
2,1.9996349
6,5.999589
12,11.999422
5,4.999433
7,6.999458
0,-0.00054335594
3,2.9994016
13,12.999435
10,9.999422
13,12.99936
13,12.999131
20,19.999033
12,11.999027
15,14.998954
0,-0.008675218
0,-0.00019600987
4,3.9996514
4,3.9995418
0,-0.0003683567
2,1.9996151
0,-0.00041115284
1,0.9996648
0,-0.00015991926
0,-0.00022614002
5,4.999705
0,-0.0002721548
6,5.999507
6,5.999483
4,3.9994001
0,-0.000523746
8,7.9993052
9,8.999397
13,12.999415
20,19.99907
5,4.999172
13,12.998958
4,3.998839
19,18.998981
21,20.998781
6,5.9989543
20,19.998932
1,0.9989716
10,9.998941
11,10.999178
5,4.9990597
13,12.999112
6,5.999167
12,11.999006
18,17.999046
12,11.999065
0,-0.00082218647
0,-0.0008227825
12,11.999142
2,1.9994596
11,10.999353
8,7.9993467
5,4.9990406
16,15.999307
4,3.9992404
6,5.999058
2,1.9991959
6,5.9992366
12,11.99926
10,9.999079
5,4.999186
24,23.99888
3,2.9992537
1,0.99926597
0,-0.0005631447
2,1.9994845
0,-4.3272972e-05
0,0.0033566356
2,1.9998938
5,4.999787
2,1.9997594
9,8.999441
5,4.999502
15,14.999334
4,3.9992943
0,-0.0005764365
4,3.9994645
4,3.9995008
3,2.9995375
6,5.9996004
6,5.999451
5,4.9994593
0,-0.0004171729
3,2.9995198
2,1.9995356
0,-0.00032514334
0,-0.0002874732
0,-0.00031143427
2,1.9997965
8,7.999663
0,-0.00031143427
1,0.9995675
3,2.9995975
0,-0.0003861785
4,3.9996681
12,11.9994755
15,14.999345
16,15.999198
9,8.99907
10,9.998999
2,1.9992744
8,7.999335
2,1.9994777
0,-0.0004543662
3,2.999559
0,-0.0003631711
13,12.999435
0,-0.000500679
0,-0.0004580021
6,5.999489
4,3.9993944
6,5.999655
10,9.999401
3,2.999442
10,9.99938
0,-0.0005824566
0,-0.0006057024
5,4.999389
8,7.999354
7,6.9994187
2,1.9994782
4,3.9995074
2,1.9994999
0,-0.00036257505
5,4.9994917
0,-0.00032538176
0,-0.00024694204
3,2.9997106
12,11.999487
14,13.999366
8,7.9992504
2,1.9993227
4,3.9992752
5,4.999349
4,3.999526
13,12.999301
0,-0.00040584803
0,-0.00036478043
8,7.999255
4,3.9994488
0,-0.00046640635
2,1.9995553
8,7.9995146
1,0.99957585
2,1.9996046
2,1.9995334
0,-0.00038963556
0,-0.00029283762
14,13.999549
15,14.999424
2,1.9993619
4,3.9992976
4,3.9993849
5,4.9994802
10,9.999499
2,1.9994767
17,16.999393
16,15.999201
4,3.9992561
8,7.9992666
6,5.9992414
11,10.999221
7,6.9993
16,15.999311
16,15.99914
4,3.9991865
3,2.9991508
2,1.9992031
12,11.999239
3,2.9992561
0,-0.0005261302
0,-0.0006145835
2,1.9995464
7,6.999531
6,5.9994254
3,2.999466
0,-0.00068724155
4,3.9993792
0,-0.00046002865
2,1.9994589
4,3.9996285
10,9.999453
18,17.999504
10,9.999298
4,3.9992795
12,11.999182
3,2.9992414
5,4.9993134
6,5.999282
0,-0.0004951358
6,5.9994025
8,7.9994993
4,3.9995193
2,1.999541
16,15.999326
17,16.999374
9,8.999134
18,17.999104
10,9.998909
13,12.99898
11,10.999111
12,11.9990425
14,13.999107
16,15.998934
2,1.9991965
6,5.999183
9,8.999184
6,5.999303
23,22.999195
0,-0.00072312355
8,7.999342
2,1.9993097
8,7.999353
2,1.9995939
5,4.999472
4,3.9995222
9,8.999344
10,9.999401
12,11.999168
13,12.9992075
7,6.9991245
15,14.999076
7,6.999185
10,9.999206
9,8.9993305
11,10.9993305
11,10.999269
4,3.9992437
9,8.9992285
8,7.999224
4,3.9992628
14,13.999211
13,12.999176
19,18.999104
16,15.999103
3,2.9989748
7,6.999045
8,7.9990454
19,18.999012
10,9.999036
18,17.999031
11,10.998942
10,9.99885
12,11.999062
13,12.998884
8,7.999173
6,5.9992623
11,10.999193
12,11.999267
14,13.999059
12,11.999068
12,11.999056
17,16.998932
7,6.998979
15,14.998986
9,8.998842
14,13.998994
9,8.999053
15,14.999037
6,5.9990716
10,9.999039
19,18.999046
10,9.999154
17,16.999031
14,13.998958
10,9.999012
11,10.998996
9,8.998895
13,12.999004
9,8.999015
17,16.998936
15,14.998861
20,19.998837
20,19.998955
24,23.998726
25,24.99871
27,26.998642
13,12.998513
6,5.9986334
9,8.998898
15,14.998769
15,14.998852
17,16.998852
6,5.99897
11,10.998998
4,3.9990153
7,6.999089
8,7.999096
9,8.999088
9,8.999103
2,1.9990047
8,7.9989986
18,17.999046
11,10.9990225
20,19.999023
12,11.998864
14,13.998801
19,18.998924
13,12.998844
11,10.998861
14,13.998811
9,8.998893
18,17.998917
14,13.99879
14,13.998987
6,5.998894
19,18.99896
14,13.998802
0,-0.00026738644
2,1.999591
9,8.999493
2,1.999504
0,-0.0004911423
7,6.999462
3,2.9994764
7,6.999504
8,7.999376
6,5.9993353
5,4.999346
10,9.999294
5,4.999297
23,22.999329
8,7.9992294
4,3.9992046
2,1.9992268
3,2.9993143
4,3.9994211
7,6.9994335
11,10.99939
15,14.999332
0,-0.0007277727
6,5.9993467
6,5.9992895
7,6.9992166
6,5.999277
6,5.999297
8,7.999235
5,4.9992228
10,9.999222
14,13.999177
16,15.999086
9,8.998952
8,7.99908
2,1.9992343
15,14.9991665
26,25.999247
15,14.999142
8,7.9991035
9,8.999038
12,11.9991
9,8.999195
5,4.9990873
13,12.999205
12,11.999137
9,8.999201
21,20.999077
20,19.998995
19,18.999031
4,3.998973
7,6.9989448
14,13.999123
10,9.9991045
7,6.999151
0,-0.00077044964
10,9.999125
7,6.999253
17,16.99911
15,14.999156
19,18.998913
23,22.998873
11,10.99895
17,16.999002
10,9.999006
11,10.998876
16,15.999072
19,18.999035
2,1.9991266
5,4.99906
15,14.999142
14,13.9990835
14,13.9990225
8,7.9991755
23,22.999046
14,13.999014
10,9.999132
15,14.999062
42,41.998924
26,25.99887
29,28.998844
18,17.998695
24,23.998747
17,16.998867
10,9.998867
10,9.998907
7,6.999035
16,15.999148
7,6.999098
8,7.99916
13,12.999102
11,10.999041
17,16.999073
14,13.999098
17,16.998974
13,12.998962
27,26.998951
22,21.998932
20,19.998953
20,19.998844
34,33.998756
10,9.9987755
16,15.998824
15,14.998882
27,26.998901
21,20.998938
7,6.9989367
19,18.998924
15,14.998976
28,27.999065
22,21.998878
11,10.998935
10,9.999023
29,28.998941
12,11.998915
15,14.998968
10,9.999011
13,12.998989
19,18.99897
9,8.998926
6,5.9990253
18,17.9991
14,13.99905
17,16.99904
27,26.999084
17,16.998999
18,17.998856
15,14.998983
3,2.9989524
10,9.999123
16,15.998992
27,26.998932
18,17.998915
30,29.99884
23,22.998758
26,25.9988
15,14.998756
15,14.998854
31,30.998983
10,9.998835
13,12.998854
20,19.998997
4,3.9990315
21,20.999039
16,15.998951
14,13.999046
19,18.999035
3,2.9987898
7,6.999001
12,11.998989
13,12.999035
24,23.99921
21,20.999025
16,15.998949
4,3.9989038
24,23.998865
18,17.998905
12,11.998981
3,2.9990315
14,13.998955
23,22.99907
18,17.99902
11,10.998905
7,6.9990516
12,11.998921
18,17.99902
3,2.999073
24,23.999
13,12.999068
14,13.998981
10,9.999021
9,8.999036
22,21.999098
13,12.999039
23,22.999
13,12.999054
18,17.998882
18,17.998995
11,10.99888
4,3.9989986
11,10.999098
22,21.999027
22,21.99892
15,14.998991
7,6.998959
12,11.998924
18,17.999113
6,5.9991016
15,14.9991255
11,10.998894
17,16.998978
18,17.99906
11,10.999027
19,18.999048
19,18.99899
4,3.9989667
18,17.998966
7,6.9991064
8,7.9989853
12,11.999078
24,23.998978
10,9.998877
20,19.999031
7,6.99891
3,2.9989047
15,14.999037
6,5.999018
16,15.999046
20,19.99906
12,11.9988785
14,13.998885
17,16.998932
5,4.998906
4,3.9995708
0,-0.00030750036
0,-0.0002066493
0,-0.00027126074
2,1.9997789
0,-0.00013017654
2,1.999804
0,-0.00026136637
4,3.9995794
0,-0.0003721714
11,10.999468
2,1.9995257
0,-0.0005180836
2,1.9996232
6,5.9995565
6,5.9996166
5,4.9995403
2,1.9996043
2,1.9995943
2,1.9996153
0,-0.00031924248
2,1.999684
0,-0.00037807226
0,-0.00024837255
3,2.9995723
0,-0.0003902316
0,-0.00032746792
0,-0.00027287006
0,-0.00015830994
0,-0.00015753508
0,-0.00017312169
0,-0.00016131997
21,20.956963
2,1.9995207
6,5.9994936
2,1.9994332
6,5.9993925
2,1.9995474
4,3.999648
7,6.999651
4,3.9996634
6,5.999691
0,-0.00025838614
14,13.999541
4,3.9995413
4,3.999539
0,-0.0003796816
2,1.9995674
4,3.9996386
5,4.9996643
6,5.99962
8,7.9994574
5,4.9994335
0,-0.0005570054
13,12.999365
0,-0.0005813837
2,1.9994527
14,13.999332
10,9.999342
2,1.9994859
1,0.9994957
5,4.9994287
7,6.9995127
10,9.999611
6,5.999481
12,11.999449
9,8.999364
1,0.9994046
7,6.999395
4,3.999487
5,4.9994807
5,4.9995856
3,2.9994836
3,2.9995785
15,14.999427
5,4.999443
12,11.999439
2,1.999457
4,3.9995131
0,-0.00041115284
2,1.999667
7,6.999719
7,6.9995832
7,6.9994826
4,3.9995155
0,-0.0005648732
4,3.9994264
12,11.999389
4,3.9994202
4,3.9995093
2,1.9994355
10,9.999418
9,8.99952
2,1.9995126
0,-0.00043350458
0,-0.00036871433
3,2.9996214
4,3.999745
2,1.999763
8,7.999544
5,4.999593
2,1.9995887
13,12.999452
11,10.999342
9,8.999281
15,14.999288
4,3.9991546
18,17.99919
8,7.999139
13,12.999197
19,18.999096
2,1.9990836
12,11.999163
6,5.999242
8,7.9992476
13,12.999317
9,8.999243
15,14.999367
12,11.999096
0,-0.00073611736
6,5.9993796
4,3.9993563
16,15.999398
12,11.99938
8,7.999282
8,7.999272
8,7.9992723
13,12.999276
3,2.9993367
4,3.9993477
9,8.999378
15,14.999278
11,10.999292
4,3.9992247
4,3.9992266
6,5.9991846
20,19.999187
6,5.999346
8,7.9991565
8,7.999277
7,6.999154
14,13.999152
11,10.999081
18,17.999088
4,3.9991102
4,3.9991732
14,13.999195
7,6.9990907
14,13.999216
6,5.999241
14,13.999194
0,-0.0008046627
12,11.999131
11,10.999219
7,6.9991417
16,15.99904
11,10.999024
19,18.999111
15,14.998925
5,4.9990177
14,13.999062
12,11.999109
6,5.999092
8,7.999301
2,1.9992855
5,4.999498
8,7.9995146
8,7.999433
2,1.9995323
12,11.999418
2,1.999427
9,8.999305
3,2.999414
5,4.999342
17,16.999313
14,13.999244
12,11.999277
4,3.9991713
10,9.999241
14,13.999113
5,4.999203
14,13.999321
9,8.999254
7,6.999274
5,4.9994164
17,16.999266
8,7.999293
6,5.999384
11,10.999292
2,1.9992505
17,16.999329
6,5.999263
9,8.999377
24,23.999065
12,11.999227
9,8.999263
13,12.999084
12,11.999079
2,1.9993018
2,1.9993736
9,8.999313
10,9.9994335
0,-0.00044834614
1,0.9995002
10,9.999481
4,3.9995618
9,8.999464
5,4.9993877
11,10.999327
2,1.9995102
5,4.9994555
2,1.9996892
0,-0.0002322197
4,3.9997644
4,3.9996023
6,5.999651
4,3.9996085
6,5.9995346
4,3.9994931
10,9.999305
19,18.99932
10,9.999325
7,6.999277
0,-0.0006637573
10,9.9992695
11,10.999275
6,5.999428
12,11.999389
12,11.9991665
13,12.999289
6,5.9992647
8,7.9992504
14,13.999191
11,10.999202
17,16.99917
11,10.998969
15,14.998983
13,12.999079
6,5.9991183
14,13.999213
6,5.9992933
14,13.99917
9,8.999177
9,8.999116
21,20.99904
9,8.999037
10,9.999042
11,10.999035
13,12.999102
13,12.999135
9,8.998978
2,1.9992785
6,5.9992313
3,2.9994526
15,14.999285
13,12.99919
18,17.999195
9,8.999159
8,7.999064
8,7.9990788
4,3.999209
13,12.999183
7,6.999317
4,3.9991837
6,5.9992723
7,6.999317
12,11.999413
6,5.999317
9,8.999302
10,9.999099
18,17.998966
4,3.9990635
15,14.99905
25,24.999004
22,21.998898
0,-0.015545905
3,2.9995747
0,-0.00038015842
6,5.9996395
0,-0.00034326315
0,-0.00030720234
3,2.9996262
3,2.9996166
0,-0.00028270483
0,-0.00031363964
6,5.999597
0,-0.0002683401
3,2.9997172
27,27.05297
15,14.999248
11,10.999191
0,-0.0008072853
3,2.9990778
13,12.999295
3,2.9993281
0,-0.00051391125
6,5.9993725
7,6.9992695
9,8.999415
8,7.9994173
5,4.9992423
3,2.9993796
13,12.999373
6,5.999364
12,11.999342
6,5.999157
11,10.999267
14,13.999216
4,3.9992537
0,-0.00072062016
6,5.999335
20,19.999218
19,18.999157
8,7.9990783
0,-0.0008276701
5,4.9991217
0,-0.0006480813
3,2.9994826
3,2.9995413
9,8.99951
2,1.9994254
0,-0.00046640635
2,1.9995234
3,2.999607
5,4.999634
0,-0.0003194213
3,2.9996734
10,9.999311
8,7.9993854
7,6.999213
5,4.999201
16,15.999089
7,6.9991226
9,8.999182
4,3.9990482
23,22.999077
11,10.999039
7,6.9989142
14,13.998951
22,21.999023
6,5.99893
19,18.999004
8,7.9989967
10,9.998894
33,32.998894
9,8.998896
19,18.998919
12,11.998771
14,13.998887
16,15.999006
4,3.9988437
18,17.99897
8,7.998966
11,10.99897
10,9.998937
14,13.999052
10,9.999083
8,7.9989643
10,9.9990835
5,4.9990726
10,9.999114
12,11.998955
17,16.998938
13,12.998903
13,12.998966
9,8.998957
6,5.9989967
1,0.9991162
8,7.999215
6,5.9992275
5,4.9992657
9,8.999362
5,4.9992757
22,21.999296
3,2.9992332
4,3.9992738
12,11.99918
19,18.999184
7,6.999099
5,4.9991174
4,3.9992075
9,8.9992485
3,2.9992838
22,21.99936
25,24.999043
14,13.99882
23,22.998835
14,13.998854
27,26.998804
36,35.99872
14,13.99877
22,21.998814
0,-0.00013417006
2,1.9996918
2,1.9996511
5,4.999514
0,-0.0003719926
7,6.999409
3,2.999536
5,4.9994254
0,-0.00043672323
5,4.9994745
0,-0.0003697276
4,3.9995842
0,-0.0003362894
0,-0.00033438206
9,8.999641
3,2.999546
0,-0.00039082766
0,-0.00033408403
0,-0.00031906366
0,-0.00022369623
17,16.999485
0,-0.0004389882
4,3.9995184
0,-0.0005390048
2,1.9994668
3,2.9995365
2,1.9995227
5,4.99963
0,-0.00046020746
0,-0.00039416552
7,6.9996014
0,-0.00041025877
0,-0.00035852194
6,5.999399
17,16.999369
7,6.9993463
14,13.999319
9,8.999264
2,1.9992152
0,-0.00059854984
5,4.999405
5,4.999566
3,2.9996243
0,-0.00036031008
4,3.999577
3,2.99959
0,-0.00035911798
4,3.9996314
0,-0.0003670454
1,0.999642
0,-0.00033205748
0,-0.00037035346
0,-0.00023120642
0,-0.00011828542
2,1.9999213
0,-0.00017082691
1,0.9998202
4,3.9997153
0,-0.0002529025
0,-0.00024819374
8,7.999572
6,5.9994955
3,2.9995775
6,5.9994287
2,1.9993473
6,5.999525
10,9.999429
13,12.999418
12,11.999255
8,7.9992704
0,-0.00072824955
1,0.9993178
1,0.99930644
6,5.999444
8,7.999581
0,-0.00039935112
3,2.9995227
2,1.9995402
9,8.999414
0,-0.00036406517
13,12.999432
16,15.999336
0,-0.00077700615
9,8.999329
5,4.999238
0,-0.0005594492
11,10.999056
4,3.9993196
24,23.998863
23,22.999054
27,26.998568
14,13.998546
0,-0.00015380979
0,-0.00016847253
10,9.999627
10,9.9995575
0,-0.00041931868
14,13.999334
6,5.9993725
5,4.9993644
12,11.999326
6,5.999319
5,4.999403
7,6.999263
4,3.999319
10,9.999305
9,8.999296
17,16.999203
4,3.9991937
4,3.9992018
0,-0.0005901456
10,9.999411
2,1.9994775
13,12.999464
6,5.9993563
0,-0.0006840229
17,16.999363
10,9.999218
8,7.9992266
4,3.9992409
0,-0.0006687641
10,9.999321
0,-0.0005119443
9,8.999355
5,4.999386
7,6.9994507
8,7.999226
4,3.9991832
11,10.999409
16,15.999317
9,8.999161
6,5.999293
18,17.998964
16,15.999012
12,11.999179
9,8.999035
17,16.999
5,4.9990997
3,2.9991903
15,14.9991865
4,3.9992294
3,2.9993505
15,14.9993305
16,15.999209
17,16.999088
14,13.998889
10,9.9990425
6,5.999057
19,18.998938
8,7.999099
24,23.99913
4,3.999157
6,5.999151
4,3.9992833
6,5.999175
6,5.9994764
14,13.9992485
10,9.999329
7,6.999257
13,12.998995
23,22.998947
11,10.999113
6,5.9991455
17,16.999079
28,27.998993
25,24.998825
2,1.9989439
8,7.99885
0,-0.0010669231
8,7.9990883
7,6.9991765
12,11.999055
2,1.9992445
8,7.9991636
12,11.999102
10,9.99912
11,10.999192
19,18.999125
3,2.9990926
13,12.9990425
14,13.999086
2,1.9990789
4,3.9991264
10,9.999161
6,5.999203
19,18.999165
21,20.99913
13,12.99912
9,8.999124
3,2.9990554
11,10.999255
20,19.999105
2,1.9992207
5,4.9992285
0,-0.00070512295
7,6.9993453
6,5.999326
8,7.999452
5,4.9993067
9,8.999331
2,1.9992534
4,3.9992552
14,13.99918
17,16.999123
3,2.9990816
16,15.999172
5,4.9990187
8,7.999147
2,1.9992129
18,17.99917
15,14.999107
3,2.9991212
20,19.999058
2,1.9991168
0,-0.00080931187
7,6.999382
12,11.999373
11,10.999379
7,6.9992514
7,6.9992433
40,40.001137
15,14.998849
10,9.999027
3,2.9990897
8,7.9990473
7,6.999301
9,8.999246
14,13.999181
6,5.999219
1,0.999357
13,12.999235
2,1.9993787
7,6.9993944
5,4.999443
15,14.999284
8,7.999237
12,11.999052
7,6.9991856
10,9.999211
7,6.999258
8,7.999208
14,13.99928
3,2.9992952
0,-0.0006585121
10,9.999409
3,2.9993944
6,5.9992113
2,1.9993764
0,-0.00056523085
19,18.99927
5,4.9993873
4,3.9993515
6,5.999412
0,-0.0006302595
0,-0.00043737888
4,3.999506
12,11.999459
7,6.9994993
20,19.999283
5,4.9992933
2,1.9993163
0,-0.0007196069
7,6.999254
12,11.999472
15,14.999305
9,8.999035
23,22.999054
7,6.998977
15,14.998888
9,8.998894
12,11.998966
16,15.9991
6,5.9989734
11,10.999104
21,20.999012
23,22.998951
37,36.99872
9,8.998659
19,18.998722
10,9.998791
11,10.998831
13,12.998944
9,8.999073
16,15.998895
41,40.998997
28,27.998726
32,31.998693
23,22.998611
4,3.9994383
5,4.999342
2,1.999492
6,5.9995356
0,-0.0004579425
0,-0.00048339367
10,9.9995
0,-0.00052946806
15,14.999401
0,-0.00054085255
0,-0.00050807
0,-0.00041091442
0,-0.00036156178
2,1.9997625
3,2.9997826
5,4.9996347
12,11.999512
9,8.99933
0,-0.00052684546
9,8.999323
2,1.9993938
4,3.9994206
0,-0.00042885542
2,1.9995477
0,-0.00035309792
3,2.9996681
5,4.9996586
0,-0.0003721118
0,-0.00033986568
0,-0.0003694296
4,3.9996223
9,8.999401
15,14.999474
13,12.999307
0,-0.00076401234
3,2.9991446
11,10.999077
12,11.999075
11,10.999222
18,17.999186
2,1.9989744
15,14.999006
11,10.999107
7,6.9992285
11,10.999119
5,4.99916
7,6.9991684
10,9.999147
1,0.9991978
23,22.999237
12,11.999063
14,13.999161
10,9.999126
9,8.999074
9,8.999099
11,10.99913
9,8.999197
7,6.99918
22,21.999226
15,14.999089
5,4.999093
15,14.999082
8,7.9990807
23,22.999123
0,-0.0007638931
3,2.9992027
10,9.999252
0,-0.0006199479
14,13.999391
9,8.999407
0,-0.00062149763
2,1.9994553
11,10.999374
3,2.9994879
5,4.999506
10,9.999371
12,11.999356
15,14.999264
8,7.999264
4,3.9992204
7,6.9993296
11,10.999365
12,11.999257
0,-0.0005868077
4,3.9994044
4,3.9994035
2,1.9994471
5,4.999543
2,1.9995188
24,23.999218
11,10.999144
12,11.999163
3,2.9991255
5,4.999186
12,11.999343
3,2.9992385
10,9.999438
6,5.9993677
10,9.999361
3,2.9993005
3,2.9993134
6,5.999391
10,9.999302
9,8.999311
11,10.999329
11,10.999097
6,5.999126
3,2.9992037
13,12.9991865
0,-0.00078880787
3,2.9992523
13,12.999312
0,-0.000675261
3,2.999525
7,6.9994698
8,7.9994965
8,7.9995294
2,1.9994535
18,17.99921
2,1.9993812
7,6.9993186
2,1.9994326
4,3.9993153
0,-0.0004028678
2,1.9995648
9,8.999466
9,8.999392
11,10.999443
14,13.999159
14,13.999191
5,4.9991693
17,16.999065
9,8.999111
3,2.9991822
18,17.99924
4,3.99921
4,3.9993339
0,-0.00068724155
0,-0.0005720258
22,21.999344
3,2.9994373
9,8.999355
5,4.999181
6,5.9991674
4,3.9992967
10,9.999326
9,8.99926
11,10.9993515
20,19.999249
9,8.999163
2,1.9990891
2,1.9991242
4,3.9991946
2,1.9992703
11,10.9993725
0,-0.00063848495
0,-0.00049096346
4,3.999514
3,2.999505
12,11.999458
5,4.9994364
2,1.999504
7,6.9994154
15,14.999269
11,10.999297
15,14.999244
8,7.999135
18,17.999107
14,13.99922
3,2.9991598
6,5.9992585
17,16.999174
2,1.9992114
4,3.999339
12,11.999339
18,17.999187
6,5.9992476
10,9.999153
11,10.999116
9,8.999097
13,12.999142
4,3.999165
9,8.999221
11,10.99915
5,4.9991455
3,2.9993162
9,8.999365
2,1.999311
3,2.9994473
2,1.9995049
2,1.9994973
3,2.9995599
0,-0.00040602684
9,8.999418
10,9.999458
0,-0.00057411194
11,10.99935
8,7.9992666
9,8.999322
7,6.999335
11,10.999328
8,7.999344
11,10.9993
9,8.999248
6,5.9991865
21,20.999176
12,11.999117
19,18.998863
8,7.998909
14,13.998756
14,13.999048
18,17.99893
6,5.999077
15,14.998964
15,14.999041
8,7.999092
21,20.999191
18,17.999126
10,9.999083
9,8.999074
8,7.999117
16,15.999208
10,9.999138
16,15.999081
5,4.999105
10,9.999094
8,7.999135
5,4.9991817
19,18.999249
8,7.9990525
13,12.999039
6,5.9990635
10,9.999035
8,7.9990373
14,13.999046
17,16.99912
8,7.9990783
9,8.999159
9,8.999155
3,2.999209
7,6.9992666
13,12.999306
2,1.9993293
13,12.99937
14,13.999226
8,7.9992347
6,5.9992933
9,8.999288
8,7.999284
8,7.9993114
3,2.9993691
7,6.99927
0,-0.0005963445
6,5.999412
6,5.9993935
17,16.9994
12,11.999314
11,10.999098
6,5.9991655
12,11.999172
11,10.999176
15,14.999136
6,5.9991713
5,4.999164
13,12.999258
15,14.999125
8,7.999127
9,8.999163
11,10.999106
2,1.9990264
6,5.9990697
12,11.99925
7,6.999137
2,1.9992949
11,10.9992895
8,7.999234
5,4.999338
1,0.9993938
10,9.999286
6,5.999338
12,11.9993725
4,3.9993248
2,1.9992164
6,5.999338
12,11.999238
10,9.999245
7,6.9992466
6,5.9991603
13,12.999224
22,21.99924
3,2.9991536
14,13.999176
10,9.999117
8,7.999228
14,13.999187
19,18.99908
12,11.999072
13,12.999049
16,15.999019
17,16.998976
12,11.998933
13,12.999004
12,11.999039
14,13.998995
21,20.998957
11,10.999093
19,18.999037
12,11.998995
20,19.999008
14,13.999011
18,17.998962
24,23.998928
15,14.998866
8,7.9990377
7,6.99895
8,7.999083
20,19.999142
8,7.9990563
23,22.998987
11,10.998956
16,15.998998
13,12.998941
12,11.999008
6,5.99918
7,6.999215
15,14.999077
10,9.999238
9,8.999192
14,13.999074
21,20.999012
15,14.99913
23,22.99894
20,19.998894
38,37.99901
1,0.9989342
14,13.998891
12,11.998976
7,6.9989862
6,5.9991794
12,11.999077
15,14.999219
5,4.9991627
11,10.999154
9,8.999104
16,15.999144
19,18.999084
29,28.99904
0,-0.0009329319
19,18.998981
8,7.9989944
24,23.999058
22,21.999071
15,14.9989605
4,3.9990387
6,5.99912
20,19.99914
14,13.999101
12,11.999052
14,13.999109
18,17.999043
10,9.999136
27,26.999083
19,18.998926
33,32.999016
20,19.998821
11,10.998685
8,7.9989133
15,14.998921
14,13.999026
23,22.99891
10,9.998924
14,13.998894
16,15.998909
5,4.99898
23,22.999035
10,9.999064
31,30.99891
16,15.998893
18,17.998848
14,13.998869
15,14.998851
18,17.998955
3,2.999648
0,-0.00018179417
0,-0.00028282404
10,9.999401
0,-0.0005111098
3,2.9995008
5,4.9994354
0,-0.0005887747
3,2.9995809
5,4.999503
5,4.9994755
8,7.9994755
0,-0.0005478859
0,-0.0005118847
5,4.999523
0,-0.00045615435
0,-0.00033652782
0,-0.00028696656
0,-0.00028771162
2,1.9998164
1,0.99975085
3,2.999703
0,-0.00028800964
4,3.9996014
0,-0.00019693375
0,-0.0003350973
0,-0.0002129674
0,-0.00022780895
2,1.9998087
3,2.9997334
0,-0.00024789572
0,-0.00026673079
4,3.9996338
0,-0.00032782555
3,2.9996681
3,2.9995728
2,1.9995576
0,-0.0002745986
2,1.9996903
2,1.9996955
8,7.9995832
7,6.999464
0,-0.00040477514
5,4.999585
0,-0.00046128035
2,1.9995958
14,13.999515
9,8.99937
2,1.999355
4,3.999311
8,7.9991875
2,1.9994034
0,-0.0004517436
0,-0.00039476156
4,3.9995804
2,1.9995538
5,4.9992266
0,-0.00056040287
0,-0.00044196844
0,-0.00040084124
3,2.999586
4,3.9997745
3,2.9996748
3,2.9996724
0,-0.00040006638
0,-0.00031995773
0,-0.00029063225
2,1.9997047
3,2.9996672
27,27.020931
12,11.999258
12,11.999207
4,3.9992056
